CustomerID,Recency,Frequency,Monetary,Recency_R,Frequency_F,Monetary_M
14216.0,2011-12-06 14:56:00,4,1839.3,5,4,4
14217.0,2011-12-08 11:53:00,16,1886.68,5,5,5
14218.0,2011-10-28 10:00:00,1,169.48000000000002,3,2,1
14219.0,2011-12-05 16:23:00,1,89.94,5,2,1
14220.0,2011-04-06 13:23:00,1,319.42,1,2,2
14221.0,2011-10-28 13:42:00,9,3432.7999999999993,3,5,5
14222.0,2011-06-15 16:42:00,1,683.17,1,2,3
14223.0,2011-09-08 13:38:00,3,991.13,2,3,4
14224.0,2011-08-21 13:24:00,4,1050.1200000000001,2,4,4
14226.0,2011-11-11 11:34:00,5,2232.19,4,4,5
14227.0,2011-11-13 15:48:00,10,3350.9600000000014,4,5,5
14229.0,2011-10-19 10:04:00,3,1547.2,3,3,4
14231.0,2011-06-09 11:05:00,3,925.71,1,3,4
14232.0,2011-10-28 11:09:00,5,2048.0700000000006,3,4,5
14233.0,2011-10-21 15:54:00,4,1462.7200000000007,3,4,4
14234.0,2011-11-17 17:53:00,4,775.4600000000004,4,4,3
14235.0,2011-09-25 14:37:00,5,3144.8599999999997,2,4,5
14236.0,2011-09-20 09:13:00,1,301.56000000000006,2,2,2
14238.0,2011-01-17 14:40:00,1,146.85,1,2,1
14239.0,2011-10-27 14:40:00,11,2380.8500000000017,3,5,5
14240.0,2011-11-09 13:45:00,2,890.3400000000005,4,2,4
14241.0,2011-06-09 11:46:00,1,213.70000000000002,1,2,1
14242.0,2011-04-19 11:46:00,2,280.55,1,2,2
14243.0,2011-12-01 11:12:00,8,2116.7699999999995,5,5,5
14245.0,2011-05-04 08:40:00,2,1693.4499999999996,1,2,4
14246.0,2011-08-21 11:50:00,3,1474.0600000000006,2,3,4
14247.0,2011-03-06 15:21:00,1,136.77,1,2,1
14248.0,2011-01-25 14:45:00,1,302.58,1,2,2
14250.0,2011-12-02 14:30:00,3,1904.0500000000002,5,3,5
14251.0,2011-12-08 08:32:00,5,2879.7000000000003,5,4,5
14256.0,2011-03-24 13:17:00,1,445.2,1,2,2
14257.0,2011-10-06 16:54:00,5,3099.72,3,4,5
14258.0,2011-11-30 15:27:00,9,12669.979999999996,5,5,5
14259.0,2011-07-21 10:44:00,1,120.0,2,2,1
14261.0,2011-10-20 10:04:00,2,1163.4499999999998,3,2,4
14262.0,2011-12-01 14:17:00,8,2618.230000000001,5,5,5
14264.0,2011-07-08 10:20:00,2,333.97,2,2,2
14267.0,2011-06-30 10:09:00,3,1516.2399999999998,2,3,4
14270.0,2011-01-12 09:33:00,1,492.6499999999999,1,2,3
14271.0,2011-04-28 12:47:00,1,112.32000000000002,1,2,1
14272.0,2011-09-27 10:08:00,2,437.96000000000004,2,2,2
14273.0,2011-10-19 13:20:00,4,559.9700000000001,3,4,3
14276.0,2011-09-02 09:45:00,3,1119.7399999999998,2,3,4
14280.0,2011-05-27 10:37:00,1,134.04,1,2,1
14282.0,2011-12-06 17:04:00,14,3158.340000000002,5,5,5
14284.0,2011-11-09 08:11:00,2,595.2500000000001,4,2,3
14285.0,2011-11-18 14:50:00,4,1910.0100000000004,4,4,5
14286.0,2011-11-16 10:34:00,3,4628.749999999998,4,3,5
14287.0,2011-12-01 13:25:00,3,176.63,5,3,1
14288.0,2011-05-10 13:22:00,1,426.6,1,2,2
14289.0,2011-12-01 11:44:00,6,911.2599999999999,5,5,4
14290.0,2011-11-28 14:02:00,4,1537.0900000000006,5,4,4
14291.0,2011-12-08 10:26:00,11,3883.249999999998,5,5,5
14292.0,2011-12-02 11:50:00,9,4871.9299999999985,5,5,5
14293.0,2011-12-06 15:17:00,3,681.6400000000004,5,3,3
14295.0,2011-10-30 15:50:00,1,166.2,3,2,1
14297.0,2011-11-22 09:06:00,4,1305.3299999999997,4,4,4
14298.0,2011-12-01 13:12:00,39,46837.83999999993,5,5,5
14299.0,2011-12-01 16:05:00,8,3536.3799999999965,5,5,5
14300.0,2011-11-21 08:57:00,1,43.2,4,2,1
14301.0,2011-08-14 15:33:00,1,640.14,2,2,3
14304.0,2011-05-01 11:50:00,1,383.45000000000005,1,2,2
14305.0,2011-09-29 15:29:00,3,1858.9599999999998,2,3,4
14306.0,2011-10-19 13:23:00,2,2093.3199999999997,3,2,5
14307.0,2011-09-12 09:38:00,5,2212.6099999999988,2,4,5
14309.0,2011-12-01 13:33:00,8,2204.7800000000016,5,5,5
14311.0,2011-04-11 10:14:00,1,310.26,1,2,2
14312.0,2011-10-24 09:46:00,6,1611.5899999999995,3,5,4
14314.0,2011-08-25 10:39:00,1,120.0,2,2,1
14315.0,2011-10-26 12:06:00,6,2481.129999999999,3,5,5
14317.0,2011-10-06 10:44:00,1,508.58,3,2,3
14320.0,2011-05-17 09:24:00,2,477.7900000000001,1,2,3
14321.0,2011-11-29 09:47:00,5,1530.749999999999,5,4,4
14323.0,2011-08-17 11:37:00,2,605.0600000000002,2,2,3
14326.0,2011-04-11 15:04:00,1,183.85,1,2,1
14327.0,2011-06-29 13:58:00,1,311.65000000000003,2,2,2
14329.0,2011-11-22 15:50:00,7,5014.840000000004,4,5,5
14331.0,2011-08-07 13:17:00,2,462.65999999999997,2,2,3
14332.0,2011-11-17 11:54:00,3,866.3099999999998,4,3,3
14333.0,2011-10-03 10:38:00,1,415.2,2,2,2
14334.0,2011-11-23 10:01:00,7,2232.06,4,5,5
14336.0,2011-11-23 11:40:00,4,1614.9100000000008,4,4,4
14338.0,2011-07-01 14:08:00,2,588.2199999999999,2,2,3
14339.0,2011-04-11 11:06:00,1,309.52,1,2,2
14340.0,2011-05-05 09:44:00,1,134.7,1,2,1
14341.0,2011-10-25 15:48:00,8,2182.2799999999984,3,5,5
14342.0,2011-11-18 13:21:00,4,668.5600000000002,4,4,3
14344.0,2011-08-04 13:51:00,5,534.2799999999999,2,4,3
14345.0,2011-11-01 09:51:00,1,108.97999999999999,3,2,1
14346.0,2011-08-11 09:47:00,2,1021.5800000000002,2,2,4
14348.0,2011-03-24 16:23:00,1,409.57,1,2,2
14349.0,2011-11-29 15:39:00,1,133.50000000000006,5,2,1
14350.0,2011-03-10 14:14:00,1,282.92999999999995,1,2,2
14351.0,2011-06-28 11:56:00,1,51.0,1,2,1
14352.0,2011-07-05 15:41:00,4,1078.96,2,4,4
14353.0,2011-05-08 16:06:00,1,90.6,1,2,1
14354.0,2011-12-04 11:32:00,2,163.62,5,2,1
14356.0,2011-09-21 09:18:00,2,701.23,2,2,3
14357.0,2011-10-27 16:23:00,1,225.77000000000012,3,2,1
14359.0,2011-11-20 13:17:00,3,912.1800000000002,4,3,4
14360.0,2011-11-08 09:12:00,4,2128.23,3,4,5
14362.0,2011-11-17 15:08:00,1,161.20000000000002,4,2,1
14364.0,2011-08-23 11:01:00,8,3717.349999999999,2,5,5
14367.0,2011-12-01 13:19:00,16,9261.520000000006,5,5,5
14368.0,2011-01-24 09:52:00,1,155.00000000000003,1,2,1
14371.0,2011-02-17 16:35:00,1,100.5,1,2,1
14375.0,2011-06-07 13:44:00,1,257.67999999999995,1,2,2
14377.0,2011-06-01 13:32:00,2,617.05,1,2,3
14379.0,2011-10-26 16:43:00,2,348.1,3,2,2
14381.0,2011-10-18 17:10:00,1,202.6800000000001,3,2,1
14382.0,2011-11-13 16:18:00,1,626.07,4,2,3
14383.0,2011-11-01 15:53:00,3,1247.6899999999998,3,3,4
14385.0,2011-11-30 15:36:00,3,202.11,5,3,1
14386.0,2011-02-16 09:45:00,1,142.4,1,2,1
14387.0,2011-11-07 12:29:00,3,1770.5600000000013,3,3,4
14388.0,2011-11-29 13:32:00,7,2900.040000000002,5,5,5
14389.0,2011-10-05 15:17:00,2,1043.46,3,2,4
14390.0,2011-11-29 13:49:00,8,4429.120000000003,5,5,5
14393.0,2011-05-05 18:16:00,1,67.94999999999999,1,2,1
14395.0,2011-12-07 14:34:00,8,3199.0299999999993,5,5,5
14396.0,2011-10-05 16:09:00,1,377.63999999999993,3,2,2
14397.0,2011-12-07 09:22:00,19,2612.960000000001,5,5,5
14400.0,2011-07-13 15:50:00,1,574.7,2,2,3
14401.0,2011-12-05 13:30:00,12,3804.099999999999,5,5,5
14403.0,2011-08-01 12:57:00,4,1475.8100000000002,2,4,4
14404.0,2011-11-06 12:30:00,5,1340.8400000000004,3,4,4
14406.0,2011-08-12 16:54:00,1,156.75,2,2,1
14407.0,2011-08-24 14:02:00,6,2157.7299999999996,2,5,5
14408.0,2011-11-29 11:41:00,7,2606.53,5,5,5
14409.0,2011-09-29 18:18:00,4,1730.6499999999999,2,4,4
14410.0,2011-09-08 15:08:00,9,1105.0699999999986,2,5,4
14411.0,2011-02-02 10:56:00,1,1063.0,1,2,4
14412.0,2011-10-28 10:45:00,2,770.0300000000002,3,2,3
14414.0,2011-09-09 12:09:00,6,1279.7800000000007,2,5,4
14415.0,2011-12-08 14:38:00,12,5025.100000000003,5,5,5
14416.0,2011-11-17 15:22:00,2,490.22,4,2,3
14418.0,2011-12-06 11:39:00,3,1937.2500000000002,5,3,5
14419.0,2011-11-29 11:22:00,5,933.9600000000004,5,4,4
14420.0,2011-09-01 18:07:00,1,387.52,2,2,2
14421.0,2011-10-13 13:24:00,2,813.11,3,2,3
14422.0,2011-12-09 11:26:00,6,4263.64,5,5,5
14423.0,2011-05-05 15:12:00,1,265.2,1,2,2
14424.0,2011-11-22 11:48:00,1,322.08,4,2,2
14426.0,2011-11-16 12:25:00,10,4481.670000000001,4,5,5
14427.0,2011-10-20 14:23:00,2,363.34000000000003,3,2,2
14428.0,2011-12-02 13:17:00,5,1244.8300000000004,5,4,4
14431.0,2011-02-10 10:40:00,1,470.35999999999996,1,2,3
14432.0,2011-11-30 08:04:00,6,2255.5099999999984,5,5,5
14434.0,2011-11-18 08:56:00,6,1372.8,4,5,4
14436.0,2011-09-02 10:13:00,1,89.06,2,2,1
14438.0,2011-02-06 14:56:00,1,131.9,1,2,1
14440.0,2011-12-01 15:42:00,4,1700.98,5,4,4
14441.0,2011-12-09 09:07:00,4,1712.8900000000008,5,4,4
14443.0,2011-10-17 10:10:00,3,1116.7000000000003,3,3,4
14446.0,2011-12-09 11:34:00,4,1039.5800000000008,5,4,4
14447.0,2011-11-21 08:28:00,5,1163.2300000000005,4,4,4
14448.0,2011-11-30 13:50:00,1,273.0,5,2,2
14449.0,2011-11-21 12:06:00,3,696.8600000000002,4,3,3
14450.0,2011-06-12 10:46:00,3,483.25,1,3,3
14451.0,2011-10-10 13:38:00,2,662.5900000000001,3,2,3
14452.0,2011-11-29 12:06:00,2,264.44000000000005,5,2,2
14453.0,2011-06-02 14:15:00,1,119.93000000000002,1,2,1
14456.0,2011-12-04 13:59:00,9,3062.3999999999983,5,5,5
14457.0,2011-02-02 09:39:00,1,113.64,1,2,1
14459.0,2011-07-07 13:35:00,1,1837.9199999999996,2,2,4
14460.0,2011-08-21 14:19:00,3,434.34,2,3,2
14461.0,2011-07-14 17:11:00,3,2103.059999999999,2,3,5
14462.0,2011-10-04 15:55:00,11,2004.0200000000004,3,5,5
14463.0,2011-09-02 15:20:00,3,529.62,2,3,3
14465.0,2011-04-07 12:38:00,3,1058.6200000000008,1,3,4
14466.0,2011-11-10 14:07:00,6,1892.65,4,5,5
14467.0,2011-11-22 12:48:00,4,598.7599999999999,4,4,3
14470.0,2011-11-28 10:31:00,2,461.19000000000005,5,2,3
14472.0,2011-08-28 11:01:00,7,1656.9600000000012,2,5,4
14473.0,2011-09-26 15:10:00,2,234.34,2,2,2
14474.0,2011-10-24 13:26:00,1,547.6600000000001,3,2,3
14475.0,2011-09-29 10:46:00,3,925.8499999999998,2,3,4
14476.0,2011-03-27 15:39:00,1,215.7,1,2,1
14477.0,2011-11-20 11:11:00,4,1309.6000000000001,4,4,4
14479.0,2011-03-31 09:07:00,1,141.85,1,2,1
14480.0,2011-11-28 16:35:00,1,279.05,5,2,2
14481.0,2011-06-28 10:38:00,2,636.5100000000001,1,2,3
14482.0,2011-11-21 13:14:00,6,2068.150000000001,4,5,5
14483.0,2011-03-03 10:26:00,1,137.10000000000002,1,2,1
14484.0,2011-10-20 14:11:00,1,321.91999999999996,3,2,2
14485.0,2011-11-01 12:25:00,1,165.75000000000003,3,2,1
14487.0,2011-11-13 12:17:00,5,1071.2299999999996,4,4,4
14488.0,2011-10-03 09:30:00,1,1064.2800000000002,2,2,4
14489.0,2011-05-16 14:51:00,1,463.38000000000005,1,2,3
14491.0,2011-06-17 15:22:00,1,213.73000000000002,1,2,1
14493.0,2011-12-02 16:14:00,5,2383.2400000000002,5,4,5
14494.0,2011-11-14 09:21:00,1,139.56,4,2,1
14495.0,2011-10-20 12:28:00,2,123.79999999999998,3,2,1
14496.0,2011-02-01 09:01:00,1,234.46999999999997,1,2,2
14497.0,2011-02-03 17:01:00,1,475.3699999999999,1,2,3
14498.0,2011-10-28 12:09:00,4,1791.1000000000004,3,4,4
14499.0,2011-11-13 13:01:00,3,815.32,4,3,3
14500.0,2011-09-12 16:45:00,3,356.85,2,3,2
14501.0,2011-06-09 12:02:00,2,251.20999999999998,1,2,2
14502.0,2011-11-20 11:50:00,11,2470.6699999999996,4,5,5
14503.0,2011-12-06 13:30:00,6,3543.2600000000016,5,5,5
14504.0,2011-10-23 16:00:00,4,673.2599999999995,3,4,3
14505.0,2011-11-22 15:45:00,7,4855.289999999988,4,5,5
14506.0,2011-11-22 13:02:00,4,1742.4700000000005,4,4,4
14507.0,2011-11-16 12:21:00,6,1383.1799999999994,4,5,4
14508.0,2011-11-17 19:48:00,2,276.41999999999996,4,2,2
14511.0,2011-11-28 17:05:00,5,1314.8099999999997,5,4,4
14512.0,2011-06-05 12:39:00,2,275.28,1,2,2
14513.0,2011-08-31 11:25:00,3,455.59000000000003,2,3,3
14514.0,2011-10-09 16:05:00,3,1055.35,3,3,4
14515.0,2011-11-22 11:37:00,6,2102.0899999999997,4,5,5
14517.0,2011-11-06 14:20:00,2,330.45,3,2,2
14518.0,2011-10-06 14:43:00,1,174.37,3,2,1
14520.0,2011-12-08 09:46:00,2,270.6,5,2,2
14522.0,2011-11-15 13:24:00,4,974.54,4,4,4
14523.0,2011-08-23 13:13:00,1,241.09000000000003,2,2,2
14524.0,2011-11-08 12:29:00,8,1592.2300000000007,3,5,4
14525.0,2011-11-20 11:37:00,8,3869.899999999997,4,5,5
14527.0,2011-12-07 12:19:00,51,7583.329999999962,5,5,5
14528.0,2011-11-02 17:09:00,1,364.22,3,2,2
14529.0,2011-10-10 15:27:00,3,620.0399999999998,3,3,3
14530.0,2011-11-14 10:38:00,6,2925.910000000001,4,5,5
14532.0,2011-04-17 13:05:00,3,710.2499999999998,1,3,3
14533.0,2011-11-15 12:05:00,6,1516.2200000000003,4,5,4
14534.0,2011-12-07 12:19:00,18,4447.049999999999,5,5,5
14535.0,2011-10-10 15:39:00,3,2864.190000000005,3,3,5
14536.0,2011-03-25 12:21:00,1,171.8,1,2,1
14537.0,2011-10-13 10:54:00,1,355.5600000000001,3,2,2
14538.0,2011-10-06 10:31:00,2,388.2499999999999,3,2,2
14539.0,2011-11-24 09:50:00,2,537.48,4,2,3
14540.0,2011-11-30 10:15:00,3,996.26,5,3,4
14541.0,2011-10-12 10:08:00,8,1461.6499999999999,3,5,4
14542.0,2011-06-07 08:19:00,1,103.25000000000001,1,2,1
14543.0,2011-11-11 12:45:00,15,3375.9300000000003,4,5,5
14544.0,2011-11-15 15:06:00,1,902.5300000000001,4,2,4
14546.0,2011-12-04 13:00:00,5,2578.0900000000024,5,4,5
14547.0,2011-12-06 11:06:00,8,4007.539999999999,5,5,5
14548.0,2011-07-12 12:19:00,2,652.8,2,2,3
14549.0,2011-02-01 13:47:00,1,289.2399999999999,1,2,2
14550.0,2011-11-29 12:12:00,2,765.6200000000001,5,2,3
14551.0,2011-11-21 13:36:00,2,186.23000000000002,4,2,1
14552.0,2011-07-11 12:49:00,1,165.07000000000005,2,2,1
14553.0,2011-11-20 13:20:00,5,859.27,4,4,3
14554.0,2011-11-29 16:44:00,4,2381.040000000002,5,4,5
14555.0,2011-10-13 16:24:00,2,324.14000000000004,3,2,2
14557.0,2011-09-15 15:48:00,1,788.3800000000001,2,2,3
14560.0,2011-12-02 15:22:00,21,1829.6000000000006,5,5,4
14561.0,2011-09-25 12:39:00,3,1080.7600000000004,2,3,4
14562.0,2011-12-06 11:05:00,18,5074.769999999998,5,5,5
14565.0,2011-09-05 09:07:00,3,1931.7100000000003,2,3,5
14567.0,2011-10-14 10:21:00,2,1530.3600000000006,3,2,4
14569.0,2011-12-08 14:58:00,1,227.39,5,2,1
14570.0,2011-03-04 10:58:00,2,218.05999999999992,1,2,1
14572.0,2011-12-06 14:40:00,7,2832.840000000001,5,5,5
14573.0,2011-06-13 11:15:00,8,1240.3200000000002,1,5,4
14577.0,2011-11-27 12:47:00,3,512.8099999999997,4,3,3
14578.0,2011-12-06 17:18:00,1,168.63,5,2,1
14581.0,2011-11-23 12:39:00,1,138.6,4,2,1
14582.0,2011-10-30 11:56:00,1,114.11,3,2,1
14583.0,2011-12-04 12:32:00,5,1052.5500000000004,5,4,4
14584.0,2011-06-23 18:33:00,4,1042.2599999999995,1,4,4
14585.0,2011-10-20 14:33:00,1,157.05,3,2,1
14586.0,2011-03-08 10:04:00,1,237.35999999999996,1,2,2
14587.0,2011-11-21 11:34:00,9,1601.1400000000008,4,5,4
14591.0,2011-11-24 13:57:00,4,1447.140000000001,4,4,4
14592.0,2011-11-04 16:35:00,3,570.4599999999998,3,3,3
14593.0,2011-11-18 12:48:00,3,617.9900000000001,4,3,3
14594.0,2011-12-02 13:28:00,1,124.83000000000001,5,2,1
14595.0,2011-11-20 12:12:00,6,1740.6000000000001,4,5,4
14597.0,2011-11-28 13:13:00,2,883.1500000000002,5,2,4
14598.0,2011-10-26 13:19:00,1,221.97000000000003,3,2,1
14600.0,2011-02-07 09:48:00,1,393.3299999999999,1,2,2
14601.0,2011-11-29 09:48:00,1,213.96000000000004,5,2,1
14603.0,2011-03-10 10:27:00,1,660.0,1,2,3
14606.0,2011-12-08 19:28:00,85,10909.990000000033,5,5,5
14607.0,2011-11-24 10:35:00,14,16569.5,4,5,5
14608.0,2011-12-05 16:52:00,3,1581.1499999999999,5,3,4
14609.0,2011-09-28 12:54:00,4,601.5600000000001,2,4,3
14616.0,2011-04-11 09:54:00,3,406.08000000000004,1,3,2
14618.0,2011-11-30 13:45:00,3,553.44,5,3,3
14619.0,2011-04-08 07:37:00,1,394.43999999999994,1,2,2
14620.0,2011-05-18 11:58:00,2,412.78,1,2,2
14621.0,2011-12-08 16:22:00,4,1482.6599999999999,5,4,4
14622.0,2011-06-08 12:42:00,1,320.58,1,2,2
14623.0,2011-11-07 13:56:00,5,889.2499999999999,3,4,4
14624.0,2011-10-13 13:44:00,2,225.84999999999997,3,2,1
14625.0,2011-05-27 15:32:00,1,314.1,1,2,2
14626.0,2011-11-16 10:37:00,4,2791.2699999999995,4,4,5
14628.0,2011-09-09 14:58:00,2,671.96,2,2,3
14629.0,2011-12-05 16:55:00,2,959.0100000000001,5,2,4
14631.0,2011-10-20 11:17:00,3,1006.9799999999998,3,3,4
14632.0,2011-03-22 08:49:00,1,114.55999999999999,1,2,1
14633.0,2011-03-18 17:07:00,1,344.9000000000001,1,2,2
14636.0,2011-11-03 16:12:00,2,609.8500000000001,3,2,3
14638.0,2011-10-20 10:10:00,1,443.6,3,2,2
14639.0,2011-10-18 15:06:00,5,2307.950000000001,3,4,5
14640.0,2011-11-15 13:07:00,6,2125.079999999999,4,5,5
14641.0,2011-11-18 10:42:00,1,110.46,4,2,1
14642.0,2011-10-12 11:08:00,1,96.12,3,2,1
14643.0,2011-06-22 14:41:00,1,335.87,1,2,2
14644.0,2011-10-03 08:30:00,2,830.76,2,2,3
14645.0,2011-07-06 09:15:00,2,597.09,2,2,3
14647.0,2011-05-22 13:40:00,1,243.21999999999994,1,2,2
14649.0,2011-12-05 12:30:00,4,1417.2899999999997,5,4,4
14651.0,2011-10-03 15:52:00,2,654.5999999999998,2,2,3
14652.0,2011-09-23 14:21:00,1,114.18000000000002,2,2,1
14653.0,2011-12-08 13:45:00,7,1947.5499999999997,5,5,5
14655.0,2011-12-01 16:28:00,4,1932.23,5,4,5
14656.0,2011-06-23 13:51:00,2,291.04999999999984,1,2,2
14657.0,2011-11-22 12:47:00,4,848.22,4,4,3
14658.0,2011-12-04 15:35:00,2,247.14999999999998,5,2,2
14659.0,2011-12-01 12:17:00,9,2529.930000000001,5,5,5
14660.0,2011-09-14 11:34:00,2,285.73999999999995,2,2,2
14661.0,2011-11-13 11:51:00,1,107.95,4,2,1
14662.0,2011-11-11 12:13:00,4,771.1700000000003,4,4,3
14664.0,2011-11-20 10:59:00,2,637.89,4,2,3
14665.0,2011-10-10 09:14:00,5,1835.7000000000003,3,4,4
14666.0,2011-11-15 12:57:00,1,195.24999999999997,4,2,1
14667.0,2011-11-29 11:30:00,20,7243.099999999999,5,5,5
14669.0,2011-04-12 11:43:00,3,1269.9900000000002,1,3,4
14670.0,2011-03-04 14:13:00,2,411.5300000000001,1,2,2
14672.0,2011-04-19 10:19:00,2,765.55,1,2,3
14673.0,2011-12-06 14:31:00,4,1362.9099999999999,5,4,4
14675.0,2011-11-23 12:58:00,1,604.7499999999999,4,2,3
14676.0,2011-11-08 13:29:00,6,2548.24,4,5,5
14680.0,2011-11-14 16:59:00,14,25878.710000000006,4,5,5
14681.0,2011-09-29 15:52:00,3,498.95,2,3,3
14682.0,2011-06-05 12:12:00,2,52.0,1,2,1
14684.0,2011-11-14 11:33:00,4,1067.92,4,4,4
14687.0,2011-08-25 11:59:00,1,628.3799999999999,2,2,3
14688.0,2011-12-02 12:26:00,20,5185.89,5,5,5
14689.0,2011-05-15 11:22:00,1,112.80000000000001,1,2,1
14690.0,2011-10-26 15:39:00,2,371.7,3,2,2
14691.0,2011-11-09 12:30:00,5,2114.3299999999995,4,4,5
14692.0,2011-07-25 15:08:00,4,591.5500000000001,2,4,3
14693.0,2011-03-20 12:50:00,1,172.9,1,2,1
14696.0,2011-12-05 13:43:00,6,1784.3299999999997,5,5,4
14697.0,2011-05-05 15:39:00,2,188.60999999999996,1,2,1
14698.0,2011-12-08 12:26:00,5,1250.7600000000014,5,4,4
14699.0,2011-05-09 14:54:00,1,109.12999999999998,1,2,1
14700.0,2011-11-07 14:40:00,3,2235.2999999999997,3,3,5
14701.0,2011-11-29 12:38:00,9,2549.369999999999,5,5,5
14702.0,2011-12-08 19:29:00,16,2973.4400000000014,5,5,5
14703.0,2011-11-25 09:23:00,1,318.1699999999999,4,2,2
14704.0,2011-11-28 12:51:00,9,1546.9099999999999,5,5,4
14705.0,2011-05-25 12:39:00,1,179.0,1,2,1
14708.0,2011-12-07 08:21:00,2,707.3100000000001,5,2,3
14709.0,2011-11-24 15:41:00,12,4606.940000000005,4,5,5
14710.0,2011-11-25 14:53:00,4,606.1300000000002,4,4,3
14711.0,2011-11-29 14:58:00,11,2868.7999999999965,5,5,5
14712.0,2011-11-10 12:59:00,3,917.07,4,3,4
14713.0,2011-11-30 16:26:00,9,2240.510000000004,5,5,5
14714.0,2011-11-15 13:07:00,1,160.19,4,2,1
14715.0,2011-11-15 12:10:00,4,867.3800000000001,4,4,3
14716.0,2011-10-27 17:29:00,2,329.6799999999999,3,2,2
14719.0,2011-12-08 12:43:00,5,1602.1300000000008,5,4,4
14720.0,2011-12-04 12:02:00,3,663.8100000000003,5,3,3
14722.0,2011-07-15 14:58:00,1,187.91999999999996,2,2,1
14723.0,2011-11-29 15:23:00,3,687.3,5,3,3
14725.0,2011-11-15 12:42:00,1,718.08,4,2,3
14727.0,2011-03-10 14:45:00,1,268.58,1,2,2
14730.0,2011-12-08 14:39:00,8,2005.0600000000063,5,5,5
14731.0,2011-10-23 15:54:00,3,380.0199999999999,3,3,2
14732.0,2011-12-01 14:34:00,8,2702.49,5,5,5
14733.0,2011-11-23 15:39:00,9,5228.690000000001,4,5,5
14735.0,2011-12-06 12:09:00,31,5813.49,5,5,5
14737.0,2011-12-06 10:16:00,2,730.55,5,2,3
14738.0,2011-10-28 08:56:00,7,1314.4499999999998,3,5,4
14739.0,2011-12-05 16:54:00,6,3188.4,5,5,5
14740.0,2011-05-26 18:17:00,3,1448.2099999999994,1,3,4
14741.0,2011-11-28 08:48:00,4,905.04,5,4,4
14744.0,2011-11-23 12:51:00,6,874.98,4,5,4
14745.0,2011-08-19 10:05:00,5,1220.2600000000002,2,4,4
14747.0,2011-04-04 14:09:00,1,328.2,1,2,2
14748.0,2011-11-10 18:33:00,3,945.3299999999997,4,3,4
14752.0,2011-10-27 11:55:00,1,389.63999999999993,3,2,2
14753.0,2011-09-13 14:50:00,1,563.15,2,2,3
14754.0,2011-10-26 12:01:00,2,638.0500000000001,3,2,3
14755.0,2011-11-30 11:24:00,11,5010.279999999999,5,5,5
14756.0,2011-11-24 18:13:00,1,738.9599999999998,4,2,3
14757.0,2011-09-25 14:36:00,1,420.5,2,2,2
14758.0,2011-07-18 08:21:00,4,1484.0599999999995,2,4,4
14759.0,2011-12-05 12:03:00,3,1625.9699999999993,5,3,4
14760.0,2011-02-15 16:27:00,1,89.2,1,2,1
14761.0,2011-10-12 12:10:00,2,255.90000000000003,3,2,2
14762.0,2011-03-21 08:20:00,1,300.52,1,2,2
14764.0,2011-10-24 11:54:00,1,278.3,3,2,2
14765.0,2011-11-10 19:53:00,3,254.10999999999996,4,3,2
14766.0,2011-12-01 16:05:00,5,2292.9700000000003,5,4,5
14768.0,2011-11-22 12:54:00,2,192.60000000000002,4,2,1
14769.0,2011-12-07 10:24:00,7,10327.739999999998,5,5,5
14770.0,2011-04-21 14:21:00,2,876.4199999999997,1,2,4
14772.0,2011-08-19 15:04:00,1,139.26,2,2,1
14775.0,2011-10-12 15:27:00,2,605.3399999999998,3,2,3
14776.0,2011-10-19 15:34:00,11,2538.299999999999,3,5,5
14778.0,2011-08-04 15:23:00,2,730.8599999999999,2,2,3
14779.0,2011-03-04 12:42:00,3,386.1499999999999,1,3,2
14780.0,2011-10-16 12:46:00,2,447.67999999999995,3,2,2
14782.0,2011-01-24 11:12:00,1,200.10000000000002,1,2,1
14784.0,2011-11-13 13:30:00,2,289.99,4,2,2
14785.0,2011-11-29 13:21:00,2,77.4,5,2,1
14788.0,2011-12-02 17:06:00,2,679.4399999999998,5,2,3
14789.0,2011-11-11 08:59:00,1,197.64000000000001,4,2,1
14790.0,2011-11-23 09:28:00,4,745.0600000000001,4,4,3
14792.0,2011-10-07 09:19:00,1,6.2,3,2,1
14793.0,2011-11-18 14:50:00,1,228.99,4,2,1
14794.0,2011-12-07 10:11:00,7,1319.9099999999996,5,5,4
14795.0,2011-06-26 13:04:00,1,131.45,1,2,1
14796.0,2011-12-08 15:31:00,15,6993.669999999976,5,5,5
14798.0,2011-10-18 10:58:00,3,173.74,3,3,1
14799.0,2011-10-19 16:16:00,1,157.7,3,2,1
14800.0,2011-10-23 12:46:00,10,3119.8900000000017,3,5,5
14801.0,2011-10-09 15:24:00,1,193.1399999999999,3,2,1
14803.0,2011-06-30 13:58:00,3,845.5500000000002,2,3,3
14804.0,2011-12-01 11:20:00,1,353.2699999999999,5,2,2
14805.0,2011-11-24 16:20:00,4,554.65,4,4,3
14806.0,2011-09-25 15:32:00,1,193.39000000000004,2,2,1
14808.0,2011-10-31 12:21:00,8,2741.169999999997,3,5,5
14810.0,2011-10-30 11:19:00,10,1907.4399999999994,3,5,5
14815.0,2011-11-03 11:36:00,2,778.5,3,2,3
14816.0,2011-05-26 13:16:00,1,271.85,1,2,2
14817.0,2011-05-23 13:35:00,2,1110.3399999999997,1,2,4
14818.0,2011-09-27 11:01:00,3,657.8,2,3,3
